timestamp,force_x,force_y,force_z,torque_x, torque_y, torque_z,tibia_x, tibia_y, tibia_z,tibia_qx, tibia_qy, tibia_qz, tibia_qw,femur_x, femur_y, femur_z,femur_qx, femur_qy, femur_qz, femur_qw,knee_x, knee_y, knee_z,knee_qx, knee_qy, knee_qz, knee_qw
1745832310.907226,-3.74485,-5.61434,2.32952,-2.29443,-3.54157,3.65537,-0.0693345,-0.00149287,0.556574,0.117053,0.95622,-0.0908825,0.252353,0.730611,-0.227016,0.70075,0.0459607,0.980925,0.0213756,-0.187662,0.128957,-0.0642881,0.499459,0.117053,0.95622,-0.0908825,0.252353,
1745832310.917139,-4.07401,-5.36978,2.34229,-2.20972,-3.45356,3.38079,-0.0694396,-0.00148491,0.556808,0.116821,0.956733,-0.0911554,0.25041,0.731733,-0.224903,0.69867,0.0829641,0.981785,0.0286762,-0.168499,0.128622,-0.064271,0.49889,0.116821,0.956733,-0.0911554,0.25041,
1745832310.927103,-3.7941,-5.58551,2.40037,-2.29929,-3.55029,3.68781,-0.0693507,-0.00175453,0.557043,0.116492,0.957292,-0.0847617,0.250674,0.730582,-0.227008,0.700723,0.0465107,0.981136,0.020434,-0.186527,0.129056,-0.0630418,0.498702,0.116492,0.957292,-0.0847617,0.250674,
1745832310.937135,-4.04969,-5.48657,2.27765,-2.24309,-3.44937,3.44792,-0.069337,-0.00162924,0.55619,0.115979,0.955909,-0.0954964,0.252323,0.7318,-0.22496,0.698603,0.0826625,0.98207,0.0279196,-0.167112,0.128866,-0.0650305,0.499436,0.115979,0.955909,-0.0954964,0.252323,
1745832310.947243,-3.74321,-5.59636,2.31936,-2.28005,-3.5353,3.65511,-0.0693398,-0.0014926,0.55657,0.117096,0.9562,-0.0908722,0.252415,0.730579,-0.22701,0.700723,0.046434,0.981145,0.0203717,-0.186505,0.128955,-0.0643005,0.499481,0.117096,0.9562,-0.0908722,0.252415,
1745832310.957180,-3.92094,-5.60865,2.06376,-2.46521,-3.76364,3.47591,-0.0693313,-0.0014904,0.55657,0.117108,0.956209,-0.0909328,0.252352,0.729406,-0.22718,0.7002,0.0458732,0.974581,0.0245434,-0.217909,0.128952,-0.064316,0.49946,0.117108,0.956209,-0.0909328,0.252352,
1745832310.967214,-4.01251,-5.41356,2.34357,-2.22739,-3.38965,3.42592,-0.0693332,-0.00149123,0.556576,0.117114,0.956193,-0.0908406,0.252441,0.731773,-0.224889,0.69851,0.0832169,0.98209,0.0283555,-0.166643,0.128965,-0.0642987,0.499496,0.117114,0.956193,-0.0908406,0.252441,
1745832310.977165,-4.11249,-5.38174,2.31402,-2.21218,-3.45105,3.37066,-0.0693595,-0.00146027,0.556541,0.11681,0.956205,-0.0912314,0.252396,0.731771,-0.22481,0.698134,0.0856407,0.981817,0.0305044,-0.166644,0.128949,-0.0642432,0.49947,0.11681,0.956205,-0.0912314,0.252396,
1745832310.987264,-4.03113,-5.44663,2.25056,-2.2312,-3.4319,3.40366,-0.0693376,-0.00162479,0.556186,0.116023,0.955916,-0.0954687,0.252289,0.731746,-0.224862,0.69849,0.083012,0.981857,0.0294613,-0.167921,0.128857,-0.0650363,0.499416,0.116023,0.955916,-0.0954687,0.252289,
1745832310.997159,-3.775,-5.61772,2.34074,-2.28693,-3.56467,3.65759,-0.0693314,-0.0014899,0.55657,0.117052,0.956196,-0.0909581,0.252419,0.73055,-0.227001,0.700689,0.0458705,0.981004,0.0213148,-0.187275,0.128965,-0.0643006,0.499489,0.117052,0.956196,-0.0909581,0.252419,
1745832311.007190,-4.04938,-5.35913,2.34911,-2.19728,-3.4144,3.38539,-0.0693312,-0.00149193,0.556581,0.117067,0.956204,-0.0909026,0.252399,0.731775,-0.224892,0.698516,0.0831763,0.982095,0.0282652,-0.166652,0.128964,-0.0642963,0.499487,0.117067,0.956204,-0.0909026,0.252399,
1745832311.017145,-3.78661,-5.68013,2.35301,-2.31491,-3.57606,3.7092,-0.0693357,-0.0014873,0.556572,0.117095,0.956208,-0.0908332,0.252397,0.730567,-0.227015,0.700737,0.0465262,0.981165,0.0206071,-0.186347,0.128959,-0.0642866,0.499472,0.117095,0.956208,-0.0908332,0.252397,
1745832311.037123,-4.07695,-5.34334,2.32999,-2.19032,-3.42753,3.34923,-0.0693341,-0.00148497,0.556588,0.117073,0.956235,-0.0907724,0.252328,0.731665,-0.224777,0.698341,0.084336,0.981931,0.0305395,-0.166629,0.128957,-0.0642638,0.499453,0.117073,0.956235,-0.0907724,0.252328,
1745832311.047161,-4.0896,-5.41663,2.33105,-2.22969,-3.45673,3.40486,-0.0693595,-0.00146214,0.556544,0.116814,0.956191,-0.0911449,0.252478,0.731719,-0.224843,0.698553,0.0831405,0.981808,0.0295303,-0.168135,0.128962,-0.0642273,0.499499,0.116814,0.956191,-0.0911449,0.252478,
1745832311.057180,-3.79874,-5.6875,2.38504,-2.32137,-3.58709,3.70643,-0.0693333,-0.00148852,0.556586,0.117092,0.956219,-0.090841,0.252353,0.730568,-0.226993,0.70068,0.0458856,0.98098,0.0211254,-0.187421,0.128956,-0.0642888,0.499469,0.117092,0.956219,-0.090841,0.252353,
1745832311.067189,-3.75045,-5.64678,2.32249,-2.30693,-3.54781,3.68517,-0.0693343,-0.00149067,0.55658,0.117068,0.956203,-0.090862,0.25242,0.730624,-0.227027,0.700798,0.0465778,0.981085,0.0207234,-0.186744,0.128965,-0.0642864,0.499491,0.117068,0.956203,-0.090862,0.25242,
1745832311.077138,-4.07775,-5.4074,2.29442,-2.2363,-3.45503,3.3896,-0.0693332,-0.0014894,0.556567,0.117085,0.956186,-0.0908886,0.252466,0.731675,-0.224805,0.698568,0.0832856,0.981556,0.0301822,-0.169414,0.128969,-0.0642965,0.499501,0.117085,0.956186,-0.0908886,0.252466,
1745832311.087145,-4.13168,-5.34003,2.42053,-2.20425,-3.44967,3.4028,-0.0693544,-0.00174766,0.557035,0.116551,0.957261,-0.0847788,0.250758,0.731702,-0.22482,0.698387,0.0843058,0.982166,0.0293386,-0.165476,0.129056,-0.0630593,0.498733,0.116551,0.957261,-0.0847788,0.250758,
1745832311.097160,-4.06642,-5.43629,2.34538,-2.23864,-3.42537,3.43763,-0.0693333,-0.00149138,0.556576,0.117073,0.956206,-0.0908982,0.252393,0.731871,-0.224941,0.698306,0.0844345,0.982022,0.0282758,-0.166447,0.128961,-0.064297,0.499479,0.117073,0.956206,-0.0908982,0.252393,
1745832311.107220,-4.12535,-5.35963,2.39658,-2.22745,-3.44088,3.40093,-0.0693566,-0.00174168,0.557037,0.116564,0.957281,-0.0848444,0.250654,0.731775,-0.224815,0.698138,0.0855852,0.981833,0.0303175,-0.166614,0.129036,-0.0630727,0.498695,0.116564,0.957281,-0.0848444,0.250654,
1745832311.117146,-3.79883,-5.52186,2.41846,-2.27093,-3.5372,3.64054,-0.0693724,-0.00179361,0.557043,0.11627,0.957326,-0.0840521,0.250886,0.73053,-0.226968,0.700602,0.0462403,0.981078,0.0213613,-0.186795,0.129115,-0.0628468,0.498732,0.11627,0.957326,-0.0840521,0.250886,
1745832311.127199,-4.08252,-5.43068,2.38255,-2.23272,-3.45427,3.41684,-0.0694399,-0.00148347,0.556804,0.116839,0.956731,-0.0910162,0.250462,0.731746,-0.224859,0.698491,0.0830828,0.981847,0.029467,-0.167945,0.128632,-0.0642458,0.498897,0.116839,0.956731,-0.0910162,0.250462,
1745832311.137137,-3.82602,-5.58783,2.43291,-2.29591,-3.57025,3.68762,-0.0693511,-0.00174084,0.557043,0.116536,0.957265,-0.0849109,0.250706,0.730581,-0.227011,0.700725,0.0465573,0.981124,0.0204223,-0.186577,0.129049,-0.0630758,0.498728,0.116536,0.957265,-0.0849109,0.250706,
1745832311.147170,-3.94302,-5.66686,2.12432,-2.50133,-3.77957,3.5242,-0.0693382,-0.00149288,0.556574,0.117085,0.956189,-0.090795,0.252488,0.72936,-0.227106,0.700125,0.0456151,0.974455,0.0231323,-0.218682,0.128971,-0.0642797,0.499509,0.117085,0.956189,-0.090795,0.252488,
1745832311.157172,-4.04445,-5.40489,2.34934,-2.22585,-3.40185,3.41579,-0.0693338,-0.00148889,0.556569,0.117078,0.956199,-0.0909154,0.252411,0.731869,-0.224932,0.69831,0.0845769,0.982002,0.0283137,-0.166487,0.128961,-0.0642997,0.499482,0.117078,0.956199,-0.0909154,0.252411,
1745832311.167223,-4.07057,-5.3824,2.35362,-2.21282,-3.42106,3.39767,-0.0693338,-0.00148889,0.556569,0.117078,0.956199,-0.0909154,0.252411,0.731869,-0.224932,0.69831,0.0845769,0.982002,0.0283137,-0.166487,0.128961,-0.0642997,0.499482,0.117078,0.956199,-0.0909154,0.252411,
1745832311.177164,-4.10818,-5.45894,2.38687,-2.24511,-3.45279,3.44739,-0.0693338,-0.00148889,0.556569,0.117078,0.956199,-0.0909154,0.252411,0.731869,-0.224932,0.69831,0.0845769,0.982002,0.0283137,-0.166487,0.128961,-0.0642997,0.499482,0.117078,0.956199,-0.0909154,0.252411,
1745832311.187198,-3.75403,-5.6177,2.36898,-2.2922,-3.53574,3.67005,-0.0693381,-0.0014948,0.556582,0.11701,0.956211,-0.0908589,0.252414,0.730585,-0.227014,0.700723,0.0464909,0.981135,0.0204364,-0.186532,0.128967,-0.0642692,0.49949,0.11701,0.956211,-0.0908589,0.252414,
1745832311.197240,-3.74959,-5.58714,2.35998,-2.28017,-3.53419,3.64063,-0.0693341,-0.00149139,0.556579,0.117095,0.956208,-0.0907855,0.252415,0.730566,-0.226994,0.700679,0.0459277,0.980969,0.0211227,-0.187469,0.128965,-0.0642803,0.499483,0.117095,0.956208,-0.0907855,0.252415,
1745832311.207289,-4.06873,-5.40719,2.33667,-2.23775,-3.44367,3.39482,-0.0693323,-0.00148805,0.556576,0.117102,0.956192,-0.0908304,0.252456,0.731696,-0.224884,0.698678,0.0828264,0.981546,0.0295509,-0.169805,0.128969,-0.0642891,0.499501,0.117102,0.956192,-0.0908304,0.252456,
1745832311.217139,-4.06176,-5.40425,2.34178,-2.21401,-3.4162,3.40735,-0.0693321,-0.0014878,0.55658,0.117092,0.956221,-0.0908001,0.252363,0.731693,-0.224799,0.698365,0.0845343,0.982163,0.0294589,-0.165352,0.12896,-0.0642792,0.499463,0.117092,0.956221,-0.0908001,0.252363,
1745832311.227266,-3.94419,-5.60663,2.08197,-2.4552,-3.78113,3.46904,-0.0693589,-0.00146197,0.556547,0.116805,0.95621,-0.0911691,0.252404,0.729405,-0.227163,0.700199,0.0452844,0.974599,0.025168,-0.217881,0.128953,-0.0642298,0.499473,0.116805,0.95621,-0.0911691,0.252404,
1745832311.237170,-3.90553,-5.61789,2.09403,-2.47525,-3.75093,3.49073,-0.0693346,-0.00149315,0.556583,0.117036,0.956209,-0.0907438,0.252452,0.729364,-0.227097,0.700122,0.0450166,0.974478,0.0236836,-0.218646,0.128977,-0.0642518,0.499498,0.117036,0.956209,-0.0907438,0.252452,
1745832311.247213,-3.76971,-5.55729,2.3662,-2.26017,-3.54283,3.61698,-0.0693562,-0.00145718,0.55655,0.116793,0.956203,-0.0911319,0.25245,0.730553,-0.227001,0.700684,0.0459624,0.980991,0.0212941,-0.187327,0.128965,-0.0642124,0.499492,0.116793,0.956203,-0.0911319,0.25245,
1745832311.257192,-4.03384,-5.46184,2.3716,-2.2482,-3.40676,3.45804,-0.0693295,-0.00148947,0.556578,0.117083,0.956201,-0.0908572,0.25242,0.731772,-0.224889,0.698517,0.0831459,0.982083,0.0282598,-0.166739,0.128968,-0.0642896,0.49949,0.117083,0.956201,-0.0908572,0.25242,
1745832311.267212,-4.12251,-5.39283,2.45068,-2.23862,-3.42363,3.44138,-0.0693751,-0.00178552,0.557052,0.116306,0.957328,-0.0840414,0.250864,0.731808,-0.224854,0.698124,0.0855849,0.982084,0.0296061,-0.165257,0.129106,-0.0628495,0.498731,0.116306,0.957328,-0.0840414,0.250864,
1745832311.277503,-3.96513,-5.61581,2.17549,-2.49826,-3.7662,3.52168,-0.0693567,-0.00174874,0.557041,0.116552,0.957268,-0.0847663,0.250736,0.7294,-0.227175,0.700208,0.0459068,0.974591,0.0245868,-0.217853,0.129051,-0.063058,0.498728,0.116552,0.957268,-0.0847663,0.250736,
1745832311.287209,-4.02925,-5.39436,2.3787,-2.21122,-3.37937,3.40173,-0.0693574,-0.00146482,0.556548,0.116793,0.956196,-0.0911718,0.252459,0.731706,-0.224805,0.698365,0.0843526,0.982169,0.0292564,-0.165447,0.128963,-0.0642286,0.499497,0.116793,0.956196,-0.0911718,0.252459,
1745832311.297212,-3.74937,-5.60177,2.39534,-2.3102,-3.51473,3.68964,-0.0694056,-0.00166721,0.556963,0.116087,0.957093,-0.0863229,0.251088,0.73062,-0.227032,0.700797,0.0465383,0.981111,0.020691,-0.186622,0.129029,-0.0631443,0.498918,0.116087,0.957093,-0.0863229,0.251088,
1745832311.307207,-3.77935,-5.61259,2.40578,-2.28662,-3.549,3.66596,-0.0693339,-0.00148835,0.556578,0.117073,0.956206,-0.090847,0.252412,0.730585,-0.227011,0.700722,0.0464599,0.981135,0.0204537,-0.186542,0.128965,-0.0642826,0.499485,0.117073,0.956206,-0.090847,0.252412,
1745832311.317123,-3.82197,-5.60554,2.43289,-2.27416,-3.57245,3.65995,-0.0693317,-0.00149054,0.556582,0.117065,0.956209,-0.0908138,0.252415,0.730547,-0.226984,0.700646,0.0468734,0.981245,0.0205512,-0.185845,0.12897,-0.0642748,0.499488,0.117065,0.956209,-0.0908138,0.252415,
1745832311.327214,-4.07936,-5.33423,2.41291,-2.2199,-3.41939,3.39287,-0.0693541,-0.00175134,0.55704,0.116515,0.957272,-0.0847844,0.250732,0.731716,-0.224845,0.698559,0.0831843,0.981783,0.0294602,-0.168271,0.129057,-0.0630515,0.498726,0.116515,0.957272,-0.0847844,0.250732,
1745832311.337183,-4.0801,-5.47321,2.41256,-2.24362,-3.42455,3.45392,-0.0693361,-0.00149069,0.55658,0.117099,0.956196,-0.0907787,0.252459,0.731709,-0.224811,0.698358,0.0842415,0.982174,0.0292906,-0.165467,0.128968,-0.0642795,0.499502,0.117099,0.956196,-0.0907787,0.252459,
1745832311.357593,-3.91136,-5.55463,2.11609,-2.44053,-3.73393,3.44385,-0.069336,-0.00148772,0.556582,0.117061,0.956216,-0.0908199,0.252387,0.729401,-0.227175,0.700198,0.0458831,0.974594,0.0246125,-0.217842,0.128962,-0.0642722,0.499476,0.117061,0.956216,-0.0908199,0.252387,
1745832311.367174,-3.7489,-5.62164,2.33669,-2.27688,-3.54592,3.63274,-0.0693401,-0.00162611,0.55619,0.115963,0.955901,-0.0955169,0.252355,0.730551,-0.226998,0.700688,0.045983,0.980995,0.0212921,-0.187299,0.128867,-0.0650259,0.499451,0.115963,0.955901,-0.0955169,0.252355,
1745832311.377259,-3.94254,-5.54437,2.19738,-2.46667,-3.73103,3.47553,-0.069356,-0.00174868,0.557041,0.116534,0.957268,-0.0847995,0.250734,0.729402,-0.227177,0.700199,0.0459253,0.974549,0.0246219,-0.218033,0.129052,-0.0630588,0.498729,0.116534,0.957268,-0.0847995,0.250734,
1745832311.387436,-4.12619,-5.33813,2.34926,-2.20155,-3.43781,3.32663,-0.0693345,-0.00149164,0.55658,0.117107,0.956209,-0.0908039,0.252397,0.731648,-0.224492,0.698447,0.0874056,0.981627,0.0310789,-0.166741,0.12896,-0.0642891,0.499477,0.117107,0.956209,-0.0908039,0.252397,
1745832311.397203,-4.11711,-5.37231,2.47197,-2.23797,-3.43611,3.41577,-0.0693556,-0.00175138,0.557035,0.116499,0.957266,-0.0847698,0.250765,0.731859,-0.224985,0.698402,0.0838506,0.981714,0.0292485,-0.168377,0.129062,-0.0630425,0.498734,0.116499,0.957266,-0.0847698,0.250765,
1745832311.407299,-3.76473,-5.57741,2.3782,-2.2688,-3.53543,3.64041,-0.06936,-0.00146262,0.556546,0.116799,0.956203,-0.0912217,0.252413,0.73058,-0.227005,0.700722,0.0464482,0.981145,0.0205,-0.186486,0.128952,-0.0642395,0.49948,0.116799,0.956203,-0.0912217,0.252413,
1745832311.417443,-3.92121,-5.65783,2.13319,-2.50111,-3.75388,3.51734,-0.0693619,-0.00146072,0.556544,0.116811,0.95619,-0.0911887,0.25247,0.731867,-0.225023,0.698373,0.0839983,0.981684,0.0291115,-0.168501,0.128957,-0.0642346,0.499499,0.116811,0.95619,-0.0911887,0.25247,
1745832311.427235,-4.06287,-5.45224,2.3693,-2.25529,-3.42189,3.43233,-0.0693331,-0.00148725,0.556582,0.11713,0.956209,-0.0909381,0.252341,0.731868,-0.224941,0.698297,0.0844811,0.982015,0.0283701,-0.166449,0.128946,-0.0643221,0.499468,0.11713,0.956209,-0.0909381,0.252341,
1745832311.437103,-3.82854,-5.55907,2.39083,-2.25157,-3.5881,3.61775,-0.0693585,-0.00146296,0.556544,0.116824,0.956193,-0.0910918,0.252485,0.730564,-0.226998,0.700676,0.0458118,0.980986,0.0210019,-0.187422,0.128965,-0.0642203,0.499498,0.116824,0.956193,-0.0910918,0.252485,
1745832311.447314,-3.70438,-5.56638,2.32169,-2.27442,-3.50031,3.62667,-0.0693332,-0.00148847,0.556581,0.117065,0.956206,-0.0908039,0.252427,0.73055,-0.226998,0.70069,0.0459652,0.980998,0.0213836,-0.187278,0.12897,-0.0642708,0.499491,0.117065,0.956206,-0.0908039,0.252427,
1745832311.457158,-4.06757,-5.4195,2.34361,-2.21218,-3.4247,3.40525,-0.0693346,-0.00150213,0.556506,0.116664,0.956093,-0.0927861,0.25232,0.731707,-0.224808,0.698352,0.0842651,0.982176,0.029337,-0.165437,0.128912,-0.0645672,0.499531,0.116664,0.956093,-0.0927861,0.25232,
1745832311.467239,-3.78314,-5.56096,2.36402,-2.25652,-3.55162,3.6281,-0.0693348,-0.00149268,0.556582,0.117058,0.956222,-0.0908551,0.252353,0.730568,-0.22702,0.700728,0.0465031,0.981181,0.0205838,-0.186272,0.128958,-0.0642838,0.499465,0.117058,0.956222,-0.0908551,0.252353,
1745832311.477208,-3.89516,-5.59773,2.10028,-2.4608,-3.73662,3.46809,-0.0693304,-0.00149067,0.556581,0.117089,0.956201,-0.0908838,0.252408,0.729403,-0.227167,0.700202,0.0452682,0.974614,0.0251309,-0.217822,0.128964,-0.0642985,0.49949,0.117089,0.956201,-0.0908838,0.252408,
1745832311.487294,-3.7746,-5.62766,2.35449,-2.29214,-3.5587,3.67506,-0.0693376,-0.00148873,0.556584,0.117098,0.956207,-0.0908314,0.2524,0.730585,-0.227008,0.700729,0.046458,0.981137,0.0204546,-0.18653,0.128957,-0.0642887,0.499485,0.117098,0.956207,-0.0908314,0.2524,
1745832311.497319,-3.71849,-5.70617,2.35195,-2.34118,-3.52516,3.73205,-0.0693363,-0.00148979,0.556574,0.117078,0.956189,-0.0909477,0.252435,0.730584,-0.227009,0.700721,0.0464845,0.981128,0.0203166,-0.186586,0.12896,-0.0643074,0.499499,0.117078,0.956189,-0.0909477,0.252435,
1745832311.507248,-3.82804,-5.58387,2.4425,-2.29461,-3.57025,3.68539,-0.0693557,-0.00174086,0.557039,0.116556,0.957267,-0.0848109,0.250722,0.73058,-0.227005,0.700718,0.0464936,0.981135,0.0204402,-0.186532,0.129048,-0.0630613,0.498724,0.116556,0.957267,-0.0848109,0.250722,
1745832311.517206,-3.83893,-5.55338,2.37155,-2.27238,-3.58822,3.66002,-0.0693567,-0.00174733,0.557042,0.116527,0.957274,-0.0848599,0.250692,0.730569,-0.227013,0.700735,0.046589,0.981154,0.020667,-0.186384,0.129045,-0.0630681,0.498718,0.116527,0.957274,-0.0848599,0.250692,
1745832311.527204,-3.93316,-5.60078,2.09216,-2.46411,-3.76734,3.47919,-0.0693596,-0.0014664,0.556547,0.116797,0.95621,-0.0912092,0.252392,0.729363,-0.22711,0.700126,0.0455302,0.974459,0.0231119,-0.218682,0.12895,-0.0642402,0.499472,0.116797,0.95621,-0.0912092,0.252392,
1745832311.537142,-3.84012,-5.52226,2.41111,-2.25393,-3.57391,3.63162,-0.0694051,-0.00167173,0.556962,0.116078,0.957096,-0.0863075,0.251084,0.730566,-0.227021,0.700729,0.0464758,0.981157,0.0206654,-0.186395,0.129031,-0.0631425,0.498913,0.116078,0.957096,-0.0863075,0.251084,
1745832311.547339,-3.76134,-5.61115,2.35099,-2.2886,-3.54463,3.65995,-0.069336,-0.0014927,0.55657,0.117036,0.956195,-0.0909101,0.252445,0.730624,-0.227033,0.700788,0.0465711,0.981091,0.020782,-0.186707,0.128968,-0.0642871,0.499496,0.117036,0.956195,-0.0909101,0.252445,
1745832311.557160,-4.15754,-5.35705,2.45317,-2.20902,-3.46624,3.41207,-0.0693562,-0.00175294,0.557034,0.116523,0.957269,-0.0847661,0.250746,0.73171,-0.224812,0.698353,0.0842393,0.982178,0.0293108,-0.165441,0.129056,-0.0630518,0.498725,0.116523,0.957269,-0.0847661,0.250746,
1745832311.567300,-3.81152,-5.55481,2.43002,-2.28353,-3.55461,3.663,-0.0693493,-0.00174527,0.557038,0.116565,0.95726,-0.0848056,0.250748,0.730623,-0.227033,0.700791,0.0465093,0.981097,0.0207492,-0.186693,0.129057,-0.0630676,0.498733,0.116565,0.95726,-0.0848056,0.250748,
1745832311.577214,-3.78267,-5.6001,2.34168,-2.27672,-3.56278,3.6555,-0.0693358,-0.00149315,0.556578,0.117092,0.956204,-0.090833,0.252413,0.730578,-0.227006,0.700714,0.0464706,0.981145,0.0204341,-0.186489,0.128961,-0.0642913,0.499484,0.117092,0.956204,-0.090833,0.252413,
1745832311.587311,-4.1169,-5.40939,2.33337,-2.23275,-3.47243,3.4022,-0.0693376,-0.00149018,0.556578,0.11708,0.956211,-0.0908302,0.252395,0.731863,-0.225016,0.698387,0.0840993,0.981673,0.0290331,-0.168533,0.128959,-0.0642837,0.499477,0.11708,0.956211,-0.0908302,0.252395,
1745832311.597311,-4.07941,-5.40199,2.32457,-2.21535,-3.45043,3.41474,-0.0693325,-0.00148626,0.556583,0.117076,0.956217,-0.0908505,0.252365,0.731771,-0.224897,0.698508,0.0830649,0.982099,0.0283333,-0.166671,0.12896,-0.0642828,0.499471,0.117076,0.956217,-0.0908505,0.252365,
1745832311.607172,-4.10633,-5.41106,2.33957,-2.21914,-3.4448,3.40478,-0.0693316,-0.00149052,0.556579,0.117101,0.956208,-0.0908828,0.252377,0.731804,-0.224861,0.698132,0.0855963,0.982056,0.0296364,-0.165412,0.128958,-0.064303,0.499474,0.117101,0.956208,-0.0908828,0.252377,
1745832311.617292,-4.09811,-5.36182,2.38931,-2.21255,-3.4246,3.40955,-0.0694074,-0.00166854,0.556956,0.116118,0.957075,-0.0863405,0.251135,0.731686,-0.224801,0.698365,0.0845338,0.98217,0.0294765,-0.16531,0.129029,-0.0631603,0.498933,0.116118,0.957075,-0.0863405,0.251135,
1745832311.627212,-3.75808,-5.57846,2.33601,-2.27218,-3.54088,3.62994,-0.0693329,-0.00149298,0.556572,0.117108,0.956189,-0.0908325,0.252464,0.730575,-0.226985,0.700677,0.0463713,0.981034,0.0215967,-0.186965,0.128969,-0.0642962,0.499501,0.117108,0.956189,-0.0908325,0.252464,
1745832311.637269,-3.79432,-5.54408,2.38417,-2.27492,-3.54975,3.64292,-0.0694121,-0.0016708,0.556952,0.116081,0.957082,-0.0862773,0.25115,0.730564,-0.226994,0.700669,0.0458553,0.980972,0.0210057,-0.187481,0.129033,-0.0631357,0.498929,0.116081,0.957082,-0.0862773,0.25115,
1745832311.647333,-3.76943,-5.61742,2.34508,-2.28489,-3.5649,3.66842,-0.0694377,-0.00148505,0.556808,0.116838,0.95674,-0.091067,0.250409,0.73058,-0.227012,0.700719,0.0465241,0.981133,0.0204484,-0.186533,0.128626,-0.0642583,0.498882,0.116838,0.95674,-0.091067,0.250409,
1745832311.657103,-3.807,-5.53789,2.42314,-2.27279,-3.54941,3.65414,-0.069355,-0.00174715,0.557031,0.116577,0.957269,-0.0847433,0.250728,0.730564,-0.227021,0.700728,0.0464628,0.981167,0.0205971,-0.186356,0.12905,-0.0630605,0.498714,0.116577,0.957269,-0.0847433,0.250728,
1745832311.677203,-4.06761,-5.37205,2.33245,-2.20972,-3.42174,3.39095,-0.0693351,-0.001491,0.556573,0.117093,0.956201,-0.0908602,0.252414,0.731865,-0.224929,0.698306,0.0845827,0.981983,0.0283698,-0.166586,0.128961,-0.0642952,0.499482,0.117093,0.956201,-0.0908602,0.252414,
1745832311.687191,-4.07929,-5.43184,2.34086,-2.22536,-3.43658,3.42582,-0.069332,-0.00149028,0.55657,0.117092,0.956196,-0.0909606,0.252398,0.731706,-0.224809,0.698356,0.0842463,0.982163,0.0293168,-0.165524,0.128958,-0.0643159,0.499481,0.117092,0.956196,-0.0909606,0.252398,
1745832311.697311,-4.06122,-5.46919,2.37665,-2.24813,-3.42878,3.45976,-0.0693372,-0.001493,0.556577,0.117033,0.956202,-0.0908982,0.252424,0.731773,-0.224891,0.698506,0.0831609,0.982095,0.0283897,-0.166634,0.128965,-0.0642838,0.499493,0.117033,0.956202,-0.0908982,0.252424,
1745832311.707213,-3.76064,-5.57647,2.30808,-2.26978,-3.55279,3.63154,-0.0693336,-0.00149545,0.55657,0.117034,0.956201,-0.0908936,0.252429,0.730564,-0.226996,0.700673,0.0459129,0.980969,0.0210982,-0.187477,0.128969,-0.0642858,0.499487,0.117034,0.956201,-0.0908936,0.252429,
1745832311.717202,-4.07441,-5.46014,2.28904,-2.26502,-3.46314,3.43246,-0.0693334,-0.00149705,0.556578,0.117048,0.956208,-0.0908209,0.252424,0.731697,-0.224881,0.698691,0.0828887,0.981527,0.0296278,-0.169873,0.12897,-0.0642768,0.499488,0.117048,0.956208,-0.0908209,0.252424,
1745832311.727217,-4.07921,-5.38673,2.34206,-2.20217,-3.42767,3.39133,-0.0693604,-0.00146914,0.556541,0.116775,0.956197,-0.0912685,0.252429,0.73169,-0.224805,0.698361,0.0844728,0.982181,0.0294759,-0.165278,0.128954,-0.0642472,0.499485,0.116775,0.956197,-0.0912685,0.252429,
1745832311.737280,-4.10396,-5.38672,2.34389,-2.2081,-3.4525,3.37767,-0.0693329,-0.00149258,0.556571,0.11706,0.956197,-0.0908538,0.252447,0.731677,-0.22478,0.698336,0.084186,0.981928,0.0304189,-0.166745,0.128971,-0.0642833,0.499493,0.11706,0.956197,-0.0908538,0.252447,
1745832311.747349,-4.11414,-5.43802,2.37464,-2.22984,-3.47739,3.43887,-0.0693323,-0.00149183,0.556574,0.117091,0.956198,-0.0907992,0.25245,0.731802,-0.224964,0.698601,0.0825884,0.982075,0.0279657,-0.167108,0.128971,-0.0642821,0.499494,0.117091,0.956198,-0.0907992,0.25245,
1745832311.757111,-3.77419,-5.57098,2.32417,-2.26241,-3.55267,3.63044,-0.0693339,-0.00149408,0.55657,0.117032,0.956193,-0.0909231,0.252451,0.730572,-0.227038,0.700733,0.0466289,0.981141,0.0209929,-0.186408,0.128971,-0.0642898,0.4995,0.117032,0.956193,-0.0909231,0.252451,
1745832311.767317,-3.7669,-5.60945,2.35034,-2.28794,-3.55433,3.65415,-0.0693375,-0.00148904,0.556581,0.11707,0.956212,-0.0908658,0.252382,0.730564,-0.226993,0.700671,0.0459377,0.98096,0.0211098,-0.187516,0.128957,-0.0642867,0.499476,0.11707,0.956212,-0.0908658,0.252382,
1745832311.777204,-3.78679,-5.62212,2.35376,-2.29192,-3.57259,3.65832,-0.0693369,-0.0014931,0.556582,0.117079,0.956212,-0.0908488,0.252386,0.730605,-0.227014,0.700745,0.0459459,0.980923,0.0214194,-0.187671,0.128958,-0.0642901,0.499479,0.117079,0.956212,-0.0908488,0.252386,
